Column0,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,WeightedSum
0.825,0.933,0.9316,0.622,0.4446,0.3853,0.4492,0.03014,0.586,0.9,24.06
0.2367,0.1223,0.2407,0.723,0.3938,0.5454,0.01842,0.642,0.2323,0.424,17.36
0.3613,0.1792,0.707,0.586,0.114,0.9106,0.6323,0.3489,0.6855,0.902,28.2
0.1813,0.3022,0.7344,0.2125,0.6035,0.03598,0.9565,0.4956,0.1833,0.6895,21.89
0.7373,0.752,0.2261,0.1478,0.1454,0.507,0.2856,0.93,0.912,0.9277,28.64
0.3374,0.809,0.919,0.932,0.979,0.8813,0.93,0.1549,0.93,0.7104,34.28
0.853,0.3035,0.0848,0.9663,0.2844,0.768,0.1176,0.2903,0.851,0.7524,24.67
0.8354,0.745,0.6626,0.8315,0.2407,0.3706,0.839,0.0836,0.4048,0.665,22.22
0.263,0.2888,0.51,0.772,0.5215,0.791,0.6006,0.667,0.9116,0.6763,31.31
0.8403,0.8003,0.711,0.763,0.004887,0.9434,0.3188,0.9697,0.1829,0.725,25.94
0.1685,0.1427,0.939,0.3203,0.01144,0.777,0.1774,0.3955,0.5723,0.806,22.58
0.3496,0.8516,0.6743,0.3345,0.9185,0.0805,0.787,0.01042,0.3064,0.6807,20.66
0.5,0.732,0.03069,0.7095,0.2013,0.2532,0.327,0.7344,0.3687,0.4658,19.23
0.1908,0.8145,0.741,0.2264,0.4165,0.1487,0.2155,0.7783,0.1124,0.2432,15.21
0.5444,0.982,0.6226,0.6606,0.2805,0.9287,0.4175,0.6533,0.0806,0.551,22.66
0.1296,0.153,0.8296,0.09814,0.9277,0.9785,0.416,0.9697,0.5015,0.2979,26.69
0.619,0.0678,0.2091,0.68,0.6416,0.2698,0.1382,0.427,0.9053,0.455,21.6
0.3596,0.2059,0.7554,0.234,0.5337,0.6465,0.1849,0.4143,0.4238,0.6104,20.67
0.2189,0.892,0.293,0.9023,0.2449,0.3213,0.498,0.683,0.00981,0.468,18.83
0.374,0.826,0.1879,0.7827,0.303,0.0539,0.2896,0.563,0.4897,0.519,19.3
0.0443,0.7764,0.4734,0.2366,0.509,0.8364,0.663,0.555,0.5923,0.4868,25.64
0.7715,0.4734,0.595,0.83,0.883,0.082,0.4019,0.3735,0.705,0.259,21.1
0.7544,0.7026,0.968,0.869,0.398,0.92,0.3567,0.054,0.41,0.5674,22.34
0.1792,0.1566,0.796,0.627,0.879,0.9556,0.4438,0.08844,0.772,0.3152,24.22
0.8325,0.1283,0.1306,0.914,0.7876,0.952,0.4417,0.56,0.1694,0.3643,22.25
0.0922,0.4988,0.2852,0.9272,0.3357,0.1586,0.516,0.03748,0.1282,0.04517,10.78
0.3647,0.2368,0.0851,0.797,0.9556,0.958,0.00807,0.681,0.794,0.8457,30.19
0.2627,0.03888,0.756,0.3489,0.811,0.3977,0.7495,0.827,0.708,0.1732,25.34
0.7334,0.9287,0.4353,0.06396,0.724,0.7085,0.2668,0.1317,0.0739,0.0616,12.1
0.4094,0.3738,0.1526,0.5684,0.4177,0.717,0.054,0.5454,0.2026,0.3208,16.28
0.4844,0.3337,0.4998,0.9766,0.5903,0.813,0.726,0.00236,0.239,0.6064,22.44
0.9194,0.8486,0.9004,0.8115,0.208,0.3657,0.9487,0.422,0.006187,0.4963,20.9
0.896,0.9404,0.2399,0.9155,0.9126,0.711,0.2776,0.2091,0.8096,0.244,23.17
0.9214,0.6323,0.2194,0.706,0.5674,0.271,0.635,0.659,0.3723,0.0597,18.75
0.822,0.4783,0.3435,0.674,0.3413,0.3054,0.0873,0.5347,0.974,0.785,25.2
0.644,0.0759,0.1315,0.856,0.1276,0.0539,0.374,0.342,0.1542,0.3882,13.055
0.528,0.9653,0.1687,0.3474,0.06915,0.0778,0.676,0.308,0.963,0.3083,19.7
0.922,0.0225,0.356,0.09644,0.06232,0.4504,0.5146,0.3032,0.10223,0.349,12.695
0.3652,0.401,0.1799,0.09595,0.234,0.1917,0.2151,0.2045,0.773,0.0721,12.5
0.834,0.135,0.2527,0.4983,0.02396,0.8267,0.2448,0.2045,0.648,0.981,23.28
0.4175,0.3958,0.5186,0.533,0.6304,0.6772,0.9185,0.841,0.2109,0.1328,23.22
0.6777,0.2367,0.9326,0.03223,0.1229,0.4956,0.3574,0.3208,0.6445,0.3127,17.53
0.712,0.8955,0.845,0.1366,0.4294,0.2673,0.02048,0.7256,0.5645,0.8403,23.33
0.712,0.6943,0.2413,0.02573,0.1693,0.00816,0.4543,0.548,0.1788,0.56,15.01
0.3389,0.344,0.305,0.7446,0.2208,0.7085,0.2969,0.913,0.03864,0.8223,23.5
0.957,0.2302,0.4875,0.6953,0.9146,0.1066,0.662,0.775,0.2352,0.6265,24.4
0.2152,0.8574,0.8477,0.01183,0.8647,0.789,0.338,0.768,0.6587,0.0521,23.14
0.774,0.3848,0.2012,0.7124,0.06573,0.2378,0.2603,0.8623,0.281,0.651,20.08
0.1804,0.884,0.2062,0.2233,0.02136,0.1238,0.6367,0.2316,0.258,0.7676,17.08
0.795,0.2238,0.2433,0.068,0.8276,0.3435,0.8867,0.622,0.3794,0.741,25.33
0.79,0.6514,0.173,0.7764,0.9165,0.745,0.5396,0.0578,0.84,0.07544,21.75
0.467,0.3186,0.7104,0.332,0.4875,0.4058,0.5176,0.2059,0.15,0.3523,15.63
0.538,0.0897,0.1753,0.197,0.638,0.636,0.811,0.901,0.1251,0.3225,21.84
0.0892,0.7227,0.5684,0.05988,0.632,0.471,0.7974,0.05023,0.1478,0.953,21.81
0.2323,0.549,0.3074,0.8525,0.8315,0.3574,0.8105,0.08527,0.2898,0.7183,23.08
0.02553,0.616,0.8306,0.1398,0.1683,0.2764,0.986,0.263,0.954,0.5854,25.4
0.6797,0.306,0.6147,0.0572,0.822,0.0581,0.495,0.5024,0.9907,0.3472,22.83
0.288,0.866,0.6343,0.5664,0.613,0.5083,0.3174,0.8154,0.2712,0.93,26.98
0.6084,0.9644,0.4263,0.902,0.4678,0.7144,0.8394,0.3943,0.2418,0.6094,25.19
0.633,0.5967,0.5815,0.254,0.717,0.221,0.8594,0.519,0.1437,0.3167,19.28
0.5625,0.2576,0.08453,0.6587,0.0489,0.4622,0.667,0.319,0.548,0.1964,17.3
0.621,0.3892,0.1824,0.2476,0.2568,0.3735,0.8716,0.2373,0.1669,0.563,17.69
0.979,0.9897,0.1624,0.874,0.3125,0.576,0.3281,0.1747,0.8535,0.528,22.84
0.784,0.587,0.408,0.2537,0.186,0.2252,0.0966,0.9717,0.1584,0.956,21.28
0.2778,0.501,0.9233,0.0637,0.51,0.2559,0.307,0.4531,0.4358,0.3735,17.72
0.3252,0.3472,0.2693,0.395,0.2925,0.098,0.579,0.3328,0.2325,0.599,16.78
0.369,0.571,0.3381,0.4302,0.3667,0.6753,0.3264,0.207,0.472,0.252,16.83
0.0325,0.001016,0.05624,0.628,0.575,0.08716,0.5654,0.1978,0.138,0.6133,16.14
0.599,0.2386,0.2808,0.396,0.989,0.09863,0.7583,0.9297,0.7544,0.662,29.48
0.746,0.637,0.5737,0.808,0.457,0.4692,0.6855,0.131,0.652,0.5083,23.2
0.2242,0.9917,0.2358,0.968,0.858,0.9136,0.7217,0.833,0.8535,0.3672,32.66
0.9023,0.3125,0.992,0.696,0.434,0.0835,0.089,0.474,0.609,0.002832,15.29
0.4578,0.615,0.1167,0.02872,0.1732,0.3064,0.4485,0.975,0.2242,0.727,21.02
0.7573,0.4326,0.2368,0.625,0.8267,0.542,0.2651,0.3916,0.697,0.5923,24.03
0.0763,0.976,0.1903,0.5337,0.3164,0.1489,0.5005,0.11053,0.489,0.848,20.3
0.523,0.8623,0.993,0.0737,0.7266,0.1833,0.547,0.1403,0.2257,0.409,16.64
0.1005,0.8374,0.4885,0.02545,0.011154,0.4258,0.0503,0.8994,0.558,0.46,19.27
0.7305,0.4695,0.358,0.4536,0.0566,0.5176,0.2988,0.618,0.4927,0.054,15.91
0.1648,0.8164,0.643,0.3286,0.4937,0.03958,0.7915,0.82,0.7144,0.8267,28.9
0.7993,0.2507,0.271,0.4407,0.1815,0.929,0.4587,0.789,0.2834,0.374,21.39
0.569,0.0904,0.1595,0.04483,0.1796,0.3147,0.3027,0.0363,0.919,0.4,15.86
0.9116,0.7163,0.5693,0.1471,0.6587,0.717,0.238,0.4963,0.1681,0.1871,16.45
0.4656,0.04105,0.5415,0.2352,0.7104,0.9336,0.2573,0.9766,0.536,0.4475,26.03
0.1925,0.7856,0.3086,0.974,0.9297,0.7026,0.917,0.736,0.527,0.4058,30.08
0.5605,0.1895,0.57,0.9087,0.6084,0.0161,0.3135,0.8047,0.2173,0.8223,23.22
0.1787,0.06824,0.1333,0.88,0.6714,0.3357,0.1586,0.8745,0.8125,0.2996,23.61
0.674,0.7974,0.1887,0.385,0.833,0.4622,0.10803,0.25,0.4622,0.8823,22.02
0.07715,0.9175,0.1088,0.03275,0.989,0.7324,0.7793,0.2186,0.3967,0.8096,25.52
0.9946,0.9736,0.947,0.5103,0.0841,0.3223,0.6226,0.3987,0.8535,0.0631,20.27
0.03513,0.9287,0.367,0.2015,0.6587,0.733,0.6426,0.3691,0.8096,0.9023,29.61
0.8022,0.3801,0.6216,0.3865,0.4956,0.6167,0.2812,0.4937,0.165,0.595,19.67
0.2207,0.0535,0.776,0.01802,0.539,0.8433,0.567,0.3662,0.646,0.4995,23.66
0.77,0.07623,0.6064,0.4246,0.05167,0.387,0.323,0.2098,0.012436,0.3,10.914
0.1741,0.2201,0.07007,0.9697,0.602,0.1621,0.2712,0.779,0.387,0.7163,23.11
0.646,0.817,0.8354,0.5845,0.03192,0.9565,0.87,0.8774,0.368,0.986,32.34
0.01869,0.452,0.4092,0.545,0.1656,0.2854,0.3608,0.011,0.8545,0.675,20.14
0.1401,0.5215,0.2286,0.1052,0.2168,0.838,0.5527,0.3914,0.898,0.9346,28.0
0.5703,0.8506,0.657,0.8657,0.9473,0.9336,0.6323,0.759,0.11743,0.1693,24.78
0.776,0.726,0.08264,0.964,0.329,0.01045,0.4585,0.2406,0.9326,0.573,22.2
0.1718,0.1891,0.3635,0.788,0.838,0.6445,0.891,0.8823,0.5684,0.5405,30.8
0.8877,0.352,0.9473,0.0518,0.452,0.3801,0.732,0.238,0.7393,0.0917,18.9
0.1812,0.7773,0.221,0.6777,0.2429,0.6436,0.5327,0.2607,0.1373,0.00731,13.625
0.3552,0.9478,0.5376,0.3833,0.1194,0.0015745,0.806,0.3113,0.547,0.5034,19.58
0.7407,0.1584,0.439,0.506,0.009285,0.263,0.3726,0.1855,0.5034,0.738,18.11
0.2266,0.4954,0.2712,0.2883,0.355,0.5015,0.744,0.817,0.1259,0.2817,19.56
0.4849,0.214,0.535,0.3337,0.3142,0.566,0.656,0.1521,0.881,0.6143,23.95
0.9805,0.1306,0.7925,0.317,0.9995,0.7124,0.837,0.8,0.789,0.938,35.6
0.4739,0.721,0.3145,0.892,0.8975,0.81,0.8047,0.10547,0.4917,0.5405,26.03
0.3784,0.673,0.2668,0.408,0.6973,0.4485,0.1859,0.611,0.8975,0.4565,24.14
0.0187,0.861,0.03973,0.142,0.5312,0.347,0.1321,0.926,0.02515,0.5073,17.27
0.7744,0.2285,0.8364,0.2593,0.2019,0.369,0.9937,0.05545,0.6826,0.593,22.48
0.1536,0.2708,0.5264,0.3347,0.2008,0.7666,0.1654,0.2057,0.2406,0.178,12.92
0.1439,0.4949,0.694,0.1416,0.5044,0.332,0.2231,0.0376,0.9043,0.2291,16.89
0.9346,0.0557,0.5425,0.4458,0.469,0.0684,0.04227,0.8696,0.634,0.6084,21.58
0.8926,0.1271,0.1296,0.9453,0.01214,0.1378,0.3125,0.0898,0.972,0.744,20.94
0.6274,0.41,0.39,0.2603,0.8286,0.1175,0.4624,0.1418,0.827,0.586,21.53
0.63,0.6997,0.3518,0.3816,0.4106,0.2023,0.1487,0.9146,0.786,0.4543,22.88
0.421,0.07605,0.536,0.3545,0.748,0.08075,0.6567,0.4795,0.3994,0.6685,22.11
0.1577,0.2246,0.2192,0.8076,0.4731,0.517,0.01277,0.758,0.298,0.6733,21.39
0.0697,0.9873,0.7134,0.9263,0.9663,0.006653,0.6743,0.1351,0.3127,0.414,20.31
0.348,0.8867,0.06384,0.534,0.6196,0.5776,0.1164,0.02377,0.9985,0.686,23.02
0.3115,0.6377,0.4722,0.577,0.952,0.03125,0.9683,0.893,0.76,0.67,31.45
0.827,0.1272,0.9814,0.522,0.12006,0.1293,0.641,0.3855,0.4658,0.2595,17.39
0.823,0.5894,0.5674,0.418,0.423,0.2211,0.58,0.538,0.7646,0.736,25.77
0.547,0.2089,0.1444,0.1652,0.93,0.9062,0.3472,0.7627,0.774,0.6064,28.31
0.1438,0.429,0.7,0.2462,0.4658,0.762,0.5386,0.661,0.4465,0.7466,26.39
0.12415,0.4446,0.2244,0.3564,0.294,0.1907,0.891,0.5176,0.2238,0.1375,16.1
0.2954,0.891,0.8066,0.05655,0.3853,0.0872,0.632,0.882,0.621,0.627,25.22
0.7715,0.2705,0.269,0.06204,0.685,0.345,0.892,0.4443,0.729,0.1412,21.03
0.5586,0.8945,0.1868,0.4048,0.1565,0.4312,0.6006,0.8364,0.004246,0.06964,15.38
0.715,0.9644,0.0408,0.3276,0.7974,0.6343,0.7686,0.6133,0.956,0.5107,29.55
0.671,0.2876,0.7837,0.2151,0.8555,0.717,0.0805,0.4905,0.1252,0.298,17.11
0.1664,0.2091,0.3962,0.9136,0.8516,0.4707,0.559,0.8784,0.528,0.3909,26.75
0.3738,0.7314,0.469,0.5205,0.856,0.02785,0.7256,0.991,0.06274,0.931,26.97
0.11536,0.9155,0.2842,0.2798,0.4692,0.7915,0.63,0.3572,0.703,0.7656,26.95
0.508,0.1118,0.4028,0.635,0.7793,0.1919,0.0407,0.7676,0.4377,0.524,20.73
0.0859,0.2737,0.7856,0.855,0.2104,0.5854,0.7686,0.8174,0.9155,0.7744,32.8
0.5894,0.3496,0.1693,0.333,0.9053,0.8315,0.9995,0.992,0.511,0.3223,29.4
0.59,0.745,0.5806,0.2251,0.3857,0.9307,0.1425,0.413,0.4377,0.2372,18.16
0.998,0.769,0.0901,0.03394,0.4758,0.1332,0.2374,0.2983,0.6133,0.2957,14.7
0.4739,0.004215,0.1605,0.2166,0.428,0.2128,0.11755,0.3433,0.4219,0.1266,11.375
0.889,0.856,0.4673,0.869,0.2664,0.8906,0.4468,0.1984,0.1122,0.738,21.52
0.06573,0.298,0.73,0.2952,0.2208,0.349,0.2039,0.5767,0.9683,0.2625,20.64
0.05923,0.3362,0.9565,0.5337,0.7163,0.6323,0.917,0.996,0.4922,0.2646,28.67
0.759,0.917,0.459,0.981,0.1637,0.2502,0.6025,0.9517,0.683,0.2286,24.48
0.816,0.851,0.965,0.03363,0.7217,0.3013,0.6343,0.3936,0.828,0.008095,20.53
0.315,0.9424,0.918,0.3694,0.3555,0.972,0.9966,0.1599,0.4255,0.756,27.47
0.8755,0.5146,0.1094,0.892,0.1104,0.366,0.6455,0.63,0.4033,0.5156,21.83
0.8926,0.5337,0.962,0.255,0.524,0.2152,0.1646,0.1783,0.621,0.2059,15.45
0.457,0.4578,0.11176,0.3574,0.6294,0.601,0.3054,0.1451,0.3289,0.1309,13.94
0.1257,0.2634,0.5903,0.4485,0.688,0.07654,0.792,0.08685,0.0661,0.4097,15.5
0.252,0.4265,0.892,0.04263,0.2147,0.3264,0.583,0.1334,0.7646,0.577,20.58
0.00468,0.07294,0.985,0.8003,0.833,0.3167,0.8506,0.1442,0.926,0.2244,24.89
0.269,0.958,0.8135,0.0425,0.381,0.1594,0.1373,0.442,0.819,0.6455,21.31
0.8384,0.2886,0.7354,0.9004,0.5703,0.4688,0.1372,0.1869,0.3235,0.872,21.66
0.701,0.948,0.583,0.98,0.091,0.2576,0.999,0.7495,0.636,0.9775,31.83
0.1326,0.173,0.3093,0.1763,0.11053,0.1257,0.573,0.232,0.0382,0.04947,8.2
0.7954,0.23,0.205,0.644,0.0629,0.9727,0.8726,0.766,0.7793,0.2969,27.19
0.1664,0.2856,0.3398,0.0619,0.2389,0.4067,0.5283,0.629,0.6465,0.1458,18.2
0.6943,0.6167,0.877,0.868,0.8667,0.4314,0.5483,0.9023,0.6006,0.00231,25.03
0.9805,0.4028,0.1667,0.7153,0.0999,0.5776,0.819,0.3975,0.752,0.611,25.38
0.9795,0.4229,0.09845,0.5405,0.508,0.5303,0.934,0.595,0.0389,0.921,25.3
0.849,0.567,0.0756,0.9326,0.1311,0.9424,0.305,0.7627,0.4592,0.846,27.2
0.733,0.0867,0.717,0.00925,0.2915,0.4326,0.1923,0.03198,0.818,0.2124,14.71
0.772,0.924,0.927,0.479,0.643,0.06494,0.726,0.8804,0.576,0.4038,25.88
0.929,0.9575,0.541,0.634,0.0999,0.8096,0.553,0.813,0.1161,0.3928,21.86
0.1405,0.1849,0.647,0.773,0.2998,0.3643,0.3843,0.6626,0.1453,0.446,18.94
0.2764,0.9683,0.2137,0.777,0.7935,0.345,0.896,0.338,0.6,0.10266,22.1
0.664,0.1764,0.886,0.0777,0.1666,0.555,0.764,0.474,0.02464,0.924,22.05
0.2153,0.5684,0.9463,0.4565,0.3489,0.6016,0.3418,0.929,0.2421,0.7466,25.44
0.4185,0.2917,0.214,0.467,0.588,0.7495,0.58,0.1708,0.33,0.671,21.58
0.4358,0.002504,0.1172,0.9536,0.6143,0.729,0.4465,0.2476,0.1114,0.4822,18.84
0.3887,0.1716,0.711,0.8354,0.369,0.4197,0.33,0.1189,0.788,0.8296,24.25
0.303,0.6333,0.3367,0.4429,0.727,0.53,0.088,0.09125,0.1465,0.549,15.47
0.3467,0.982,0.2988,0.1072,0.2137,0.2355,0.2678,0.783,0.4612,0.01081,14.81
0.13,0.4976,0.11945,0.261,0.0113,0.9526,0.7847,0.45,0.4614,0.3655,21.17
0.2242,0.4575,0.422,0.607,0.597,0.0358,0.4104,0.952,0.701,0.816,27.77
0.942,0.799,0.0967,0.8784,0.8496,0.9956,0.489,0.2328,0.5503,0.6772,27.06
0.829,0.4868,0.4812,0.04306,0.986,0.5933,0.004974,0.2527,0.771,0.2776,18.95
0.754,0.4688,0.8154,0.974,0.7285,0.5464,0.2505,0.844,0.4983,0.0885,22.86
0.9375,0.301,0.705,0.639,0.5728,0.4717,0.7515,0.621,0.852,0.5454,28.86
0.67,0.84,0.1164,0.1372,0.72,0.0627,0.0362,0.596,0.8687,0.936,24.44
0.6997,0.3484,0.872,0.9834,0.04544,0.359,0.423,0.3623,0.1816,0.1377,14.79
0.2576,0.2893,0.7163,0.6436,0.3137,0.1649,0.1064,0.2335,0.5874,0.4348,16.62
0.523,0.653,0.5557,0.7266,0.03976,0.3967,0.12006,0.355,0.06555,0.613,15.33
0.03574,0.00895,0.6895,0.1355,0.3115,0.352,0.1796,0.4746,0.3962,0.3792,15.78
0.601,0.4844,0.8125,0.9062,0.9995,0.49,0.0937,0.523,0.5376,0.6206,25.39
0.8633,0.4597,0.7207,0.06213,0.3127,0.1947,0.6846,0.1014,0.3848,0.96,20.84
0.365,0.885,0.585,0.00713,0.1984,0.3933,0.1162,0.276,0.339,0.4402,14.14
0.9355,0.247,0.3013,0.919,0.3218,0.1992,0.386,0.8315,0.0681,0.901,22.67
0.388,0.555,0.8696,0.0329,0.5913,0.1255,0.917,0.892,0.0664,0.191,19.39
0.799,0.3862,0.6367,0.7705,0.8105,0.8506,0.4907,0.425,0.05563,0.374,21.2
0.6147,0.9585,0.1129,0.855,0.69,0.137,0.7524,0.3564,0.126,0.7646,22.1
0.015076,0.827,0.9917,0.777,0.5635,0.132,0.504,0.2368,0.4397,0.1354,17.47
0.4146,0.4111,0.3635,0.541,0.745,0.741,0.9653,0.5,0.7275,0.4282,28.4
0.8013,0.9136,0.2091,0.9683,0.1207,0.01083,0.1781,0.1411,0.0376,0.3792,10.55
0.8936,0.277,0.4885,0.4631,0.7573,0.9424,0.06696,0.02434,0.11035,0.604,17.28
0.4443,0.2234,0.9316,0.999,0.4373,0.01935,0.2754,0.4758,0.9014,0.187,20.81
0.3289,0.7153,0.8306,0.673,0.849,0.1702,0.3433,0.8325,0.138,0.898,25.72
0.3464,0.2003,0.6846,0.291,0.1754,0.855,0.2406,0.8877,0.4626,0.671,24.81
0.2267,0.7803,0.04535,0.5776,0.681,0.132,0.94,0.4043,0.461,0.0843,18.9
0.7754,0.5347,0.0763,0.832,0.04517,0.6587,0.9956,0.677,0.1674,0.5283,23.47
0.626,0.1194,0.04892,0.0613,0.835,0.853,0.402,0.5493,0.0373,0.1581,15.984
0.08765,0.5156,0.1165,0.51,0.751,0.4375,0.05707,0.3853,0.006886,0.01668,10.71
0.6255,0.4106,0.705,0.4695,0.5806,0.1771,0.2317,0.727,0.8467,0.955,28.28
0.2236,0.982,0.09155,0.02525,0.2245,0.6475,0.654,0.5186,0.787,0.2426,21.4
0.9014,0.739,0.1858,0.1559,0.467,0.03787,0.03607,0.9814,0.9937,0.8984,26.75
0.758,0.761,0.4697,0.318,0.503,0.7754,0.8286,0.9165,0.3372,0.4338,26.53
0.6772,0.963,0.9604,0.97,0.1366,0.01761,0.4653,0.7905,0.6216,0.854,27.4
0.05212,0.593,0.002666,0.3132,0.957,0.533,0.03354,0.5146,0.946,0.6113,24.9
0.4553,0.1735,0.5806,0.3723,0.653,0.3933,0.546,0.78,0.647,0.267,23.34
0.959,0.08887,0.3945,0.9136,0.2678,0.886,0.9424,0.3586,0.3608,0.985,29.03
0.5977,0.885,0.7856,0.8887,0.8574,0.265,0.4749,0.921,0.1654,0.954,29.08
0.516,0.504,0.7793,0.1488,0.823,0.769,0.3254,0.12445,0.659,0.2856,20.31
0.1946,0.949,0.3667,0.868,0.57,0.952,0.9824,0.9062,0.6045,0.4731,32.66
0.826,0.502,0.0318,0.6157,0.827,0.1617,0.706,0.1229,0.6724,0.271,19.44
0.1249,0.9087,0.873,0.539,0.976,0.2837,0.813,0.4805,0.6885,0.0578,23.86
0.6694,0.9946,0.02702,0.6094,0.9424,0.2676,0.981,0.2637,0.893,0.632,28.55
0.2952,0.4395,0.475,0.7803,0.3513,0.2993,0.07904,0.1677,0.1251,0.693,15.516
0.4314,0.634,0.621,0.9927,0.7085,0.707,0.6865,0.5674,0.3042,0.379,25.16
0.2893,0.8867,0.905,0.39,0.3545,0.8555,0.0995,0.04477,0.09186,0.5635,16.28
0.09326,0.374,0.362,0.0624,0.5225,0.8813,0.6626,0.3076,0.426,0.5366,22.16
0.4087,0.827,0.9697,0.2178,0.814,0.3276,0.8286,0.604,0.664,0.7637,29.7
0.2197,0.456,0.2651,0.2164,0.5947,0.3489,0.813,0.9814,0.994,0.961,34.1
0.386,0.953,0.5303,0.2598,0.987,0.04095,0.6377,0.3352,0.989,0.2267,23.06
0.524,0.3188,0.0347,0.2439,0.7095,0.4807,0.5923,0.08484,0.876,0.954,26.11
0.519,0.979,0.2502,0.7666,0.3542,0.555,0.04544,0.3665,0.288,0.5244,17.83
0.9297,0.736,0.0252,0.923,0.4817,0.197,0.5703,0.4526,0.772,0.6597,25.17
0.9546,0.0744,0.575,0.02394,0.5903,0.902,0.6895,0.429,0.9854,0.9946,32.16
0.4458,0.9634,0.463,0.649,0.1558,0.747,0.937,0.503,0.947,0.741,31.58
0.656,0.514,0.2947,0.0534,0.6396,0.423,0.1268,0.4355,0.6367,0.4873,19.23
0.9575,0.9165,0.2988,0.6875,0.257,0.221,0.7373,0.7896,0.5015,0.6885,25.88
0.9854,0.2013,0.9937,0.2751,0.1919,0.774,0.8433,0.2664,0.3777,0.6978,23.88
0.774,0.1334,0.11694,0.531,0.435,0.8643,0.5093,0.7476,0.2468,0.528,23.03
0.0639,0.97,0.8853,0.02422,0.5166,0.9233,0.682,0.3552,0.266,0.7695,25.12
0.761,0.408,0.5903,0.1462,0.8477,0.7837,0.5107,0.3489,0.2913,0.2788,19.69
0.04315,0.7446,0.0758,0.7964,0.1302,0.2239,0.888,0.1085,0.797,0.997,26.36
0.384,0.04227,0.5127,0.1556,0.4324,0.224,0.78,0.3354,0.806,0.2756,20.34
0.1501,0.539,0.736,0.1272,0.82,0.4185,0.282,0.4058,0.4888,0.596,21.58
0.8096,0.6353,0.3835,0.6606,0.2356,0.739,0.441,0.688,0.1332,0.656,22.45
0.2212,0.17,0.00907,0.4246,0.01816,0.9907,0.5225,0.998,0.1417,0.8784,25.66
0.4768,0.2747,0.6123,0.5303,0.0641,0.04718,0.882,0.3057,0.3542,0.9033,21.98
0.6353,0.2133,0.939,0.688,0.2573,0.3557,0.71,0.5303,0.8574,0.527,26.53
0.3892,0.3484,0.1333,0.751,0.00159,0.266,0.909,0.4336,0.47,0.3472,19.58
0.1858,0.8184,0.998,0.02867,0.4907,0.448,0.1077,0.1903,0.02583,0.978,18.1
0.8794,0.945,0.574,0.972,0.8745,0.6978,0.2006,0.6343,0.8345,0.471,28.55
0.4485,0.0736,0.351,0.856,0.1942,0.9707,0.8135,0.84,0.1697,0.6836,27.25
0.743,0.9946,0.683,0.2585,0.257,0.7725,0.5215,0.4941,0.414,0.03836,18.27
0.6226,0.2405,0.5967,0.2445,0.2505,0.8726,0.881,0.10065,0.2095,0.1217,16.3
0.9365,0.732,0.4397,0.5435,0.8354,0.529,0.7456,0.02444,0.7993,0.7725,27.22
0.7905,0.7935,0.1536,0.763,0.983,0.263,0.372,0.956,0.5366,0.674,27.92
0.85,0.4917,0.5625,0.821,0.3762,0.186,0.7466,0.666,0.503,0.6655,25.67
0.8584,0.2434,0.5127,0.495,0.873,0.6016,0.6357,0.6646,0.4944,0.922,29.97
0.1938,0.5527,0.8633,0.346,0.2296,0.8345,0.389,0.4058,0.953,0.3171,24.06
0.6826,0.3025,0.6675,0.6113,0.2208,0.6685,0.1907,0.2446,0.8877,0.535,22.47
0.2438,0.595,0.454,0.4932,0.7954,0.6147,0.434,0.0825,0.931,0.8486,27.5
0.4353,0.4705,0.8887,0.7227,0.5083,0.792,0.9365,0.089,0.319,0.6177,24.77
0.2551,0.05325,0.3257,0.5356,0.1199,0.6094,0.0568,0.2734,0.673,0.71,19.86
0.4143,0.5166,0.364,0.1017,0.4075,0.0401,0.65,0.1328,0.903,0.9346,23.84
0.6323,0.217,0.01907,0.2291,0.9814,0.8223,0.1472,0.616,0.871,0.5005,25.66
0.2761,0.948,0.515,0.52,0.04935,0.8604,0.582,0.919,0.583,0.757,29.44
0.9785,0.2734,0.7617,0.8574,0.1207,0.3962,0.05792,0.8833,0.775,0.9185,27.83
0.1958,0.662,0.3955,0.231,0.8887,0.2297,0.1633,0.8315,0.1077,0.4639,18.69
0.997,0.2311,0.312,0.4175,0.2874,0.5977,0.09424,0.4944,0.3545,0.909,21.3
0.402,0.978,0.754,0.7793,0.5884,0.971,0.06274,0.466,0.532,0.2686,22.34
0.614,0.00703,0.708,0.981,0.1346,0.4104,0.1228,0.93,0.198,0.6064,21.25
0.1992,0.3374,0.3003,0.4941,0.9175,0.2742,0.1534,0.152,0.801,0.8174,23.2
0.114,0.7847,0.5864,0.488,0.1727,0.2249,0.9346,0.4082,0.6055,0.1143,19.58
0.8604,0.6904,0.2793,0.183,0.979,0.06287,0.565,0.7314,0.1932,0.865,23.88
0.3481,0.9224,0.4304,0.279,0.44,0.4546,0.92,0.1727,0.1338,0.3323,17.44
0.84,0.684,0.2585,0.9355,0.366,0.4307,0.3909,0.8203,0.681,0.754,27.95
0.3499,0.827,0.967,0.7935,0.3691,0.0457,0.6484,0.141,0.1003,0.8286,19.98
0.2267,0.3574,0.997,0.9927,0.523,0.4387,0.5493,0.7896,0.328,0.2903,23.67
0.6475,0.3684,0.892,0.08856,0.1038,0.633,0.3335,0.441,0.4934,0.3682,18.34
